index,class_representation,visual_fidelity,structural_integrity,diversity,beneficial_variations,explanation,filename,class_name,real_filename
2,0.5,0.4,0.6,0.6,0.5,"The image includes additional elements that distract from the core class features. Visual fidelity and structural integrity are compromised, but there is some diversity and beneficial variations.",aug-76-1.png,television,2007_000121.jpg
3,0.6,0.5,0.7,0.7,0.6,"The image has additional elements that partially obscure the core class features. Visual fidelity and structural integrity are moderate, with some diversity and beneficial variations.",aug-76-2.png,television,2007_000121.jpg
4,0.4,0.3,0.5,0.8,0.7,"The image introduces significant changes that obscure the core class features. Visual fidelity and structural integrity are low, but there is high diversity and beneficial variations.",aug-76-3.png,television,2007_000121.jpg
5,0.8,0.6,0.8,0.3,0.4,"The image maintains the core class features but has lower visual fidelity due to noise and artifacts. Structural integrity is high, but there is minimal diversity and beneficial variations.",aug-76-4.png,television,2007_000121.jpg
6,0.9,0.7,0.9,0.2,0.3,"The image maintains the core features of the class but has lower visual fidelity due to noise and artifacts. Structural integrity is high, but there is minimal diversity and beneficial variations.",aug-76-5.png,television,2007_000121.jpg
7,0.9,0.7,0.9,0.2,0.3,"The image maintains the core features of the class but has lower visual fidelity due to noise and artifacts. Structural integrity is high, but there is minimal diversity and beneficial variations.",aug-76-6.png,television,2007_000121.jpg
8,0.5,0.4,0.6,0.6,0.5,"The image includes additional elements that distract from the core class features. Visual fidelity and structural integrity are compromised, but there is some diversity and beneficial variations.",aug-76-7.png,television,2007_000121.jpg
9,0.9,0.7,0.9,0.2,0.3,"The image maintains the core features of the class but has lower visual fidelity due to noise and artifacts. Structural integrity is high, but there is minimal diversity and beneficial variations.",aug-76-8.png,television,2007_000121.jpg
10,0.9,0.7,0.9,0.2,0.3,"The image maintains the core features of the class but has lower visual fidelity due to noise and artifacts. Structural integrity is high, but there is minimal diversity and beneficial variations.",aug-76-9.png,television,2007_000121.jpg
1,0.3,0.4,0.5,0.6,0.5,"The image includes a monitor, but the presence of a cat and the overall setup make it less clear and relevant to the class 'television'.",aug-78-0.png,television,2008_002066.jpg
2,0.2,0.3,0.4,0.5,0.4,"The image has a monitor, but the setup and presence of cats make it less relevant and clear for the class 'television'.",aug-78-1.png,television,2008_002066.jpg
3,0.7,0.6,0.8,0.4,0.5,"The image closely resembles the reference with minor variations, but the presence of a cat and slight distortions affect its clarity.",aug-78-2.png,television,2008_002066.jpg
4,0.6,0.5,0.7,0.4,0.5,The image is similar to the reference but has some distortions and additional elements that reduce its clarity and relevance.,aug-78-3.png,television,2008_002066.jpg
5,0.3,0.4,0.5,0.6,0.5,"The image includes multiple electronic devices, but the setup and context make it less relevant to the class 'television'.",aug-78-4.png,television,2008_002066.jpg
6,0.4,0.5,0.6,0.5,0.5,"The image includes a desk setup with electronic devices, but it lacks clear relevance to the class 'television'.",aug-78-5.png,television,2008_002066.jpg
7,0.5,0.6,0.7,0.5,0.6,"The image includes a monitor and other electronic devices, but the setup and context make it less clear for the class 'television'.",aug-78-6.png,television,2008_002066.jpg
8,0.4,0.5,0.6,0.5,0.5,"The image includes a monitor and other electronic devices, but the setup and context make it less relevant to the class 'television'.",aug-78-7.png,television,2008_002066.jpg
9,0.3,0.4,0.5,0.6,0.5,"The image includes a desk setup with electronic devices, but it lacks clear relevance to the class 'television'.",aug-78-8.png,television,2008_002066.jpg
10,0.4,0.5,0.6,0.5,0.5,"The image includes a desk setup with electronic devices, but it lacks clear relevance to the class 'television'.",aug-78-9.png,television,2008_002066.jpg
1,1.0,0.8,1.0,0.5,0.7,"The image maintains the core features of a television setup, with slight variations in the surrounding environment. The visual fidelity is slightly lower due to some clutter.",aug-79-0.png,television,2009_001961.jpg
2,0.3,0.6,0.5,0.7,0.6,"The image shows a computer setup rather than a television, which affects class representation. The visual fidelity is moderate, but the structure is not consistent with a television setup.",aug-79-1.png,television,2009_001961.jpg
3,0.7,0.7,0.8,0.6,0.7,"The image shows a television setup but with a different design. The visual fidelity and structural integrity are good, but the class representation is slightly lower due to the different design.",aug-79-2.png,television,2009_001961.jpg
4,0.4,0.5,0.6,0.7,0.6,"The image shows a setup with a screen, but it is not clearly a television. The visual fidelity and structural integrity are moderate, and the class representation is affected.",aug-79-3.png,television,2009_001961.jpg
5,1.0,0.9,1.0,0.3,0.4,"The image is very similar to the reference image, maintaining high class representation, visual fidelity, and structural integrity. However, the diversity and beneficial variations are low.",aug-79-4.png,television,2009_001961.jpg
6,1.0,0.8,1.0,0.4,0.5,"The image is similar to the reference image with slight variations in the environment. The class representation and structural integrity are high, but diversity and beneficial variations are moderate.",aug-79-5.png,television,2009_001961.jpg
7,0.6,0.7,0.7,0.7,0.6,"The image shows a screen setup, but it is not clearly a television. The visual fidelity and structural integrity are moderate, and the class representation is affected.",aug-79-6.png,television,2009_001961.jpg
8,0.4,0.6,0.5,0.7,0.6,"The image shows a computer setup rather than a television, which affects class representation. The visual fidelity is moderate, but the structure is not consistent with a television setup.",aug-79-7.png,television,2009_001961.jpg
9,0.5,0.6,0.6,0.7,0.6,"The image shows a screen setup, but it is not clearly a television. The visual fidelity and structural integrity are moderate, and the class representation is affected.",aug-79-8.png,television,2009_001961.jpg
10,0.4,0.6,0.5,0.7,0.6,"The image shows a computer setup rather than a television, which affects class representation. The visual fidelity is moderate, but the structure is not consistent with a television setup.",aug-79-9.png,television,2009_001961.jpg
1,0.2,0.3,0.2,0.5,0.4,"The image contains a television, but the presence of multiple objects and clutter reduces its clarity and relevance to the class.",aug-77-0.png,television,2010_005805.jpg
2,0.1,0.2,0.1,0.6,0.3,"The image is cluttered and the television is not clearly distinguishable, reducing its relevance and quality.",aug-77-1.png,television,2010_005805.jpg
3,0.1,0.2,0.1,0.6,0.3,"The image is cluttered and the television is not clearly distinguishable, reducing its relevance and quality.",aug-77-2.png,television,2010_005805.jpg
4,0.1,0.2,0.1,0.6,0.3,"The image is cluttered and the television is not clearly distinguishable, reducing its relevance and quality.",aug-77-3.png,television,2010_005805.jpg
5,0.1,0.2,0.1,0.6,0.3,"The image is cluttered and the television is not clearly distinguishable, reducing its relevance and quality.",aug-77-4.png,television,2010_005805.jpg
6,0.8,0.8,0.8,0.4,0.5,"The image closely resembles the reference image with minor variations, maintaining class identity and quality.",aug-77-5.png,television,2010_005805.jpg
7,0.2,0.3,0.2,0.5,0.4,"The image contains a television, but the presence of multiple objects and clutter reduces its clarity and relevance to the class.",aug-77-6.png,television,2010_005805.jpg
8,0.1,0.2,0.1,0.6,0.3,"The image is cluttered and the television is not clearly distinguishable, reducing its relevance and quality.",aug-77-7.png,television,2010_005805.jpg
9,0.2,0.3,0.2,0.5,0.4,"The image contains a television, but the presence of multiple objects and clutter reduces its clarity and relevance to the class.",aug-77-8.png,television,2010_005805.jpg
10,0.8,0.8,0.8,0.4,0.5,"The image closely resembles the reference image with minor variations, maintaining class identity and quality.",aug-77-9.png,television,2010_005805.jpg
